,property_id,lat,lng,addr_street,price,property_type,year,bedrooms,bathrooms,parking_space,suburb,Hospital_id,Distance_to_hospital,Supermarket_id,Distance_to_supermarket,Shopping_center_id,Distance_to_sc,Train_station_id,Distance_to_train_station,Transfer_flag,travel_min_to_CBD
136,64356.0,-37.802844,145.267059,37 Glenwood Drive,12920000.0,house,2014.0,4.0,2.0,3.0,CROYDON,hospital_164,1.147,S_157,1.226,SC_022,1.47,19878,1.448,0,51.25
137,639.0,-37.8054223,144.8964532,22 Pilgrim Street,9552000.0,house,2011.0,3.0,1.0,0.0,SEDDON,hospital_003,1.604,S_201,0.538,SC_011,3.095,19997,0.405,0,14.3
138,22961.0,-37.75488,144.969579,55 Blair Street,6000000.0,house,2014.0,3.0,1.0,0.0,COBURG,hospital_144,0.264,S_173,1.402,SC_030,3.032,19966,0.684,0,26.0
139,88389.0,-37.95426559,145.0437927,10 Jackson Road,15340000.0,house,2009.0,3.0,1.0,2.0,HIGHETT,hospital_082,1.334,S_069,0.619,SC_079,0.619,19872,0.672,0,42.889
140,25805.0,-37.583329,144.908637,2 Folger Road,6525000.0,house,2015.0,4.0,2.0,2.0,CRAIGIEBURN,hospital_104,7.571,S_178,2.533,SC_016,1.157,40221,3.687,0,45.889
141,50988.0,-37.78712,145.105899,2 Sentinel Way,11984000.0,house,2012.0,3.0,2.0,2.0,DONCASTER,hospital_194,1.74,S_188,1.592,SC_091,1.767,19896,3.596,0,33.778
142,75838.0,-37.90619,145.106743,18 Greville Street,14280000.0,house,2016.0,3.0,1.0,2.0,HUNTINGDALE,hospital_166,0.774,S_169,2.433,SC_087,2.966,19916,0.661,0,36.2
143,71900.0,-37.851205,145.269528,1 McComb Crescent,2006000.0,house,2012.0,3.0,1.0,0.0,BAYSWATER,hospital_002,0.489,S_139,0.946,SC_032,5.58,19870,1.062,0,50.0
144,2447.0,-37.78250122,144.8726959,7 Cambridge Street,5020000.0,house,2009.0,3.0,1.0,2.0,MAIDSTONE,hospital_056,1.677,S_149,1.585,SC_052,1.581,20022,2.052,0,21.75
145,85672.0,-37.8835144,145.0141602,46 Prentice Street,9870000.0,house,2008.0,2.0,1.0,0.0,ELSTERNWICK,hospital_080,0.139,S_193,0.815,SC_023,2.65,19954,1.173,0,17.0
146,25697.0,-37.57093,144.919146,18 Kensley Circuit,5166000.0,house,2016.0,3.0,2.0,1.0,CRAIGIEBURN,hospital_104,8.88,S_178,2.883,SC_005,0.421,40221,4.046,0,45.889
147,16684.0,-37.700933,144.93986,18B Bourchier Street,6720000.0,house,2010.0,2.0,1.0,1.0,GLENROY,hospital_139,5.45,S_004,0.685,SC_030,3.618,19961,1.675,0,35.0
148,87445.0,-37.933016,145.01836,18a Ivy Street,9520000.0,house,2014.0,4.0,2.0,2.0,HAMPTON,hospital_110,1.618,S_214,1.419,SC_046,1.897,19949,1.582,0,27.091
149,61996.0,-37.824199,145.224529,44 Maidstone Street,7200000.0,house,2015.0,3.0,2.0,2.0,RINGWOOD,hospital_105,2.185,S_040,1.413,SC_032,1.329,19902,1.004,0,43.55
150,90639.0,-37.966659,145.059822,3B Wedd Street,6633000.0,house,2010.0,3.0,2.0,1.0,CHELTENHAM,hospital_082,0.739,S_023,0.875,SC_079,2.552,19866,0.462,0,37.353
151,3799.0,-37.817329,144.875368,7 Freame Street,7850000.0,house,2014.0,2.0,1.0,3.0,YARRAVILLE,hospital_056,2.857,S_201,2.715,SC_033,2.722,19996,1.291,0,15.3
152,97055.0,-37.999859,145.276981,8 Tegans Close,6630000.0,house,2014.0,3.0,2.0,2.0,HALLAM,hospital_069,4.173,S_212,1.132,SC_077,2.584,19885,2.088,0,59.286
153,87276.0,-37.935178,145.023955,1\/481 Bluff Road,8204000.0,house,2013.0,3.0,1.0,0.0,HAMPTON,hospital_110,1.152,S_214,1.151,SC_046,1.352,19937,1.126,0,40.889
154,55583.0,-37.841348,145.06339,37 Bowen Street,27680000.0,house,2014.0,4.0,2.0,2.0,CAMBERWELL,hospital_168,0.903,S_160,0.973,SC_099,1.951,19851,0.873,0,30.0
155,73975.0,-37.863317,145.256905,74 Allanfield Crescent,9270000.0,house,2015.0,3.0,1.0,3.0,BORONIA,hospital_002,1.321,S_139,2.429,SC_049,5.685,19869,2.436,0,53.143
156,94294.0,-37.958361,145.077586,15 Pebble Beach Place,5650000.0,house,2013.0,3.0,2.0,1.0,HEATHERTON,hospital_109,0.532,S_023,1.914,SC_003,1.742,19866,2.222,0,37.353
157,75837.0,-37.901834,145.080472,18 Darling Street,7800000.0,house,2012.0,2.0,1.0,2.0,HUGHESDALE,hospital_166,2.258,S_167,1.496,SC_087,1.497,19917,0.707,0,34.2
158,17647.0,-37.69703,144.930031,72 Daley Street,6240000.0,house,2014.0,3.0,1.0,0.0,GLENROY,hospital_104,5.227,S_209,1.131,SC_059,4.09,20031,1.267,0,34.833
159,70448.0,-37.884005,145.097761,1\/35 Timmings Street,6675000.0,house,2012.0,3.0,1.0,2.0,CHADSTONE,hospital_166,1.845,S_026,1.221,SC_042,0.923,19839,1.238,0,26.0
160,43546.0,-37.711298,145.091147,18 Yerrawa Drive,6215000.0,house,2015.0,3.0,1.0,1.0,WATSONIA,hospital_075,1.467,S_020,1.076,SC_017,5.335,19984,0.649,0,34.091
161,23936.0,-37.6969986,144.9687958,118 William Street,4810000.0,house,2009.0,4.0,2.0,2.0,FAWKNER,hospital_139,3.447,S_161,1.245,SC_030,4.271,19961,0.965,0,35.0
162,89115.0,-37.946579,145.010112,100 Bamfield Street,7700000.0,house,2010.0,2.0,1.0,0.0,SANDRINGHAM,hospital_036,0.727,S_214,1.063,SC_046,2.601,19948,0.642,0,29.091
163,52625.0,-37.82004166,144.9921722,2 Miles Street,8600000.0,house,2008.0,3.0,1.0,2.0,RICHMOND,hospital_146,0.269,S_076,1.2,SC_068,1.871,19908,0.482,0,10.682
164,26157.0,-37.595348,144.93234,25 Wattleglen Street,3355000.0,house,2015.0,3.0,1.0,2.0,CRAIGIEBURN,hospital_104,6.25,S_178,0.21,SC_110,0.733,40221,1.207,0,45.889
165,15644.0,-37.74025726,144.8889618,26a Shaw Street,7500000.0,house,2009.0,3.0,2.0,1.0,NIDDRIE,hospital_184,1.436,S_198,1.562,SC_082,1.62,20036,2.919,0,23.846
166,56336.0,-37.84981537,145.1024933,2 Roslyn Street,5440000.0,house,2009.0,4.0,2.0,2.0,BURWOOD,hospital_089,1.12,S_112,2.004,SC_042,3.213,19849,1.942,0,34.0
167,81148.0,-37.98015213,145.1997223,30 BENGA AVE,2466000.0,house,2009.0,3.0,1.0,1.0,DANDENONG,hospital_033,1.514,S_183,1.277,SC_112,1.552,19889,0.743,0,51.333
168,93085.0,-37.997528,145.081789,261 Como Parade East,10112000.0,house,2010.0,3.0,1.0,0.0,PARKDALE,hospital_001,1.099,S_119,1.248,SC_003,3.007,19864,0.689,0,41.688
169,17483.0,-37.700971,144.932958,59 Hubert Avenue,4920000.0,house,2012.0,2.0,1.0,1.0,GLENROY,hospital_184,5.215,S_004,0.844,SC_030,3.812,20032,1.442,0,32.833
170,60234.0,-37.812947,145.205028,7 Yendon Close,13500000.0,house,2013.0,4.0,2.0,2.0,MITCHAM,hospital_010,1.0,S_040,2.089,SC_032,2.092,19901,0.951,0,41.55
171,4191.0,-37.846849,144.874513,18 Croker Street,6920000.0,house,2010.0,5.0,2.0,2.0,NEWPORT,hospital_141,2.289,S_056,2.778,SC_033,3.316,19994,0.922,0,20.474
172,26278.0,-37.578486,144.911474,29 Kelway Street,7208000.0,house,2014.0,3.0,2.0,2.0,CRAIGIEBURN,hospital_104,8.077,S_178,2.633,SC_005,0.904,40221,3.826,0,45.889
173,45260.0,-37.717247,145.096259,53 Narbethong Drive,6860000.0,house,2013.0,3.0,2.0,2.0,GREENSBOROUGH,hospital_075,1.592,S_020,1.437,SC_017,4.934,19984,1.302,0,34.091
174,36775.0,-37.647985,145.023787,12 Brookglen Court,3015000.0,house,2014.0,3.0,1.0,1.0,EPPING,hospital_053,0.757,S_196,1.647,SC_062,5.455,20005,0.743,0,43.333
175,23158.0,-37.742395,144.95646,77 Victoria Street,12512000.0,house,2012.0,4.0,2.0,2.0,COBURG,hospital_084,1.314,S_172,0.776,SC_030,1.244,19965,0.605,0,28.0
176,25133.0,-37.60794067,144.9219208,11 Park Lane,5525000.0,house,2008.0,4.0,2.0,2.0,CRAIGIEBURN,hospital_104,4.761,S_005,1.85,SC_016,1.822,40221,2.007,0,45.889
177,15049.0,-37.740308,144.914956,18 Balmanno Crescent,15640000.0,house,2015.0,3.0,1.0,0.0,STRATHMORE,hospital_184,0.898,S_197,0.614,SC_082,1.085,20036,0.931,0,23.846
178,55251.0,-37.835837,145.056782,2\/57 Seymour Grove,16950000.0,house,2013.0,3.0,2.0,2.0,CAMBERWELL,hospital_168,1.14,S_113,0.763,SC_099,1.284,19853,1.046,0,24.3
179,73277.0,-37.865035,145.276687,21 Woodvale  Road,5850000.0,house,2013.0,3.0,1.0,1.0,BORONIA,hospital_049,0.595,S_024,0.788,SC_049,4.287,19869,0.847,0,53.143
180,30082.0,-37.765615,144.997173,42 Gladstone Avenue,7227000.0,house,2010.0,2.0,1.0,1.0,NORTHCOTE,hospital_035,0.986,S_105,1.716,SC_103,2.928,20015,0.169,0,21.182
181,1147.0,-37.797933,144.902582,50 Donald Street,4572000.0,house,2009.0,2.0,1.0,0.0,FOOTSCRAY,hospital_003,1.343,S_201,0.51,SC_011,2.102,20025,0.355,0,14.111
182,3036.0,-37.819972,144.895634,2 Kent Street,10600000.0,house,2015.0,4.0,2.0,2.0,YARRAVILLE,hospital_056,3.101,S_201,2.15,SC_043,4.194,19996,0.68,0,15.3
183,1159.0,-37.803212,144.897188,52 Albert Street,6880000.0,house,2011.0,2.0,1.0,0.0,FOOTSCRAY,hospital_003,1.413,S_201,0.284,SC_011,2.856,20024,0.509,0,17.75
184,92343.0,-37.986933,145.056577,53 Beach Road,17360000.0,house,2016.0,4.0,2.0,3.0,MENTONE,hospital_055,0.87,S_011,0.788,SC_003,3.35,19865,0.941,0,39.688
185,89951.0,-37.96976089,145.0729523,127 Devon Street,5918000.0,house,2008.0,3.0,2.0,2.0,CHELTENHAM,hospital_109,0.813,S_011,1.606,SC_003,1.422,19865,1.511,0,39.688
186,67529.0,-37.740909,145.344047,5 Kingsburgh Lane,7680000.0,house,2016.0,4.0,2.0,3.0,LILYDALE,hospital_151,1.71,S_233,1.973,SC_084,3.272,19876,1.658,0,61.0
187,10290.0,-37.785471,144.925791,24 Edinburgh Street,10777000.0,house,2015.0,2.0,1.0,1.0,FLEMINGTON,hospital_114,1.093,S_086,0.264,SC_011,0.916,20040,0.348,0,14.857
188,23890.0,-37.706713,144.972305,10 Miller Street,7667000.0,house,2012.0,3.0,2.0,3.0,FAWKNER,hospital_139,2.57,S_161,2.277,SC_030,3.463,19962,1.359,0,33.0
189,47021.0,-37.70344543,145.1631775,3\/1 Andrews Street,6160000.0,house,2009.0,3.0,1.0,1.0,ELTHAM,hospital_075,5.051,S_194,1.365,SC_051,3.329,19987,1.759,0,44.333
190,40169.0,-37.714398,145.042078,26 Ellerslie Street,6552000.0,house,2013.0,4.0,1.0,0.0,KINGSBURY,hospital_025,0.302,S_225,1.659,SC_047,2.881,19983,2.711,0,31.0
191,9431.0,-37.852061,144.718428,251 Sayers Road,5250000.0,house,2010.0,4.0,3.0,2.0,TRUGANINA,hospital_073,4.423,S_007,2.749,SC_053,1.235,46468,3.23,0,32.778
192,38282.0,-37.786425,145.03266,4 Riverbrae Court,20280000.0,house,2014.0,4.0,3.0,2.0,ALPHINGTON,hospital_029,0.842,S_039,2.158,SC_001,2.212,19931,0.903,0,20.083
193,88502.0,-37.947211,145.048904,15 The Crescent,2650000.0,house,2012.0,3.0,2.0,2.0,HIGHETT,hospital_082,1.63,S_069,0.72,SC_079,0.72,19872,0.632,0,42.889
194,41042.0,-37.684869,145.053886,7 Anna Street,7815000.0,house,2013.0,4.0,2.0,2.0,BUNDOORA,hospital_041,1.085,S_155,1.542,SC_062,4.627,20007,3.526,0,38.3
195,66746.0,-37.769516,145.326343,87 LANDSCAPE DRIVE,6830000.0,house,2016.0,4.0,2.0,2.0,MOOROOLBARK,hospital_113,2.64,S_168,1.35,SC_084,1.671,19877,2.093,0,55.25
196,85639.0,-37.88300705,145.0149536,42 Leslie Street,13275000.0,house,2008.0,4.0,2.0,2.0,ELSTERNWICK,hospital_080,0.133,S_193,0.904,SC_023,2.567,19954,1.25,0,17.0
197,85759.0,-37.88764572,145.0041046,6 Gisborne Street,9600000.0,house,2009.0,3.0,1.0,2.0,ELSTERNWICK,hospital_116,0.517,S_193,0.181,SC_015,2.946,19954,0.428,0,17.0
198,40224.0,-37.688527,145.055595,28 Cabernet Crescent,6500000.0,house,2014.0,3.0,2.0,2.0,BUNDOORA,hospital_041,0.725,S_155,1.134,SC_062,4.875,19984,3.522,0,34.091
199,36288.0,-37.671776,145.039479,22 Winston Street,6800000.0,house,2016.0,3.0,2.0,3.0,LALOR,hospital_041,3.013,S_229,1.797,SC_062,4.632,20006,2.072,0,40.3
200,40556.0,-37.696282,145.05678,4 Kevin Street,5445000.0,house,2010.0,3.0,1.0,1.0,BUNDOORA,hospital_037,0.612,S_155,0.318,SC_047,5.25,19984,2.886,0,34.091
201,35588.0,-37.692075,144.975462,8 Anstey Avenue,6848000.0,house,2010.0,3.0,1.0,1.0,RESERVOIR,hospital_139,3.466,S_161,1.541,SC_030,5.013,19961,1.747,0,35.0
202,19250.0,-37.689152,144.929324,9 Cooper Street,5745000.0,house,2016.0,3.0,1.0,0.0,BROADMEADOWS,hospital_104,4.352,S_153,1.405,SC_059,3.91,20030,1.092,0,36.833
203,65014.0,-37.8004369,145.2948239,"Unit 22, 354 MT DANDENONG ROAD",3375000.0,house,2013.0,3.0,1.0,2.0,CROYDON,hospital_164,3.546,S_055,1.039,SC_022,1.044,19878,1.37,0,51.25
204,89725.0,-37.966438,145.068058,1 Avalon Court,4840000.0,house,2011.0,3.0,2.0,2.0,CHELTENHAM,hospital_109,0.729,S_023,1.325,SC_003,1.916,19866,1.185,0,37.353
205,36217.0,-37.672341,145.039692,17 Winston Street,5350000.0,house,2016.0,4.0,2.0,2.0,LALOR,hospital_041,2.955,S_229,1.834,SC_062,4.646,20006,2.11,0,40.3
206,9437.0,-37.854887,144.716245,26 Tennyson Drive,8143000.0,house,2016.0,3.0,2.0,2.0,TRUGANINA,hospital_073,4.076,S_007,2.726,SC_053,1.178,46468,3.209,0,32.778
207,94979.0,-37.932,145.045751,18 Luckins Road,11102000.0,house,2011.0,3.0,1.0,2.0,BENTLEIGH,hospital_110,0.795,S_107,1.425,SC_046,1.058,19937,0.834,0,40.889
208,2183.0,-37.820369,144.848996,34 Millers Road,6024000.0,house,2010.0,3.0,2.0,2.0,BROOKLYN,hospital_056,4.461,S_056,1.687,SC_033,0.729,20022,2.652,0,21.75
209,52435.0,-37.81984711,144.9983215,16 Hodgson Terrace,5600000.0,house,2009.0,2.0,2.0,0.0,RICHMOND,hospital_171,0.437,S_076,1.166,SC_068,2.384,19907,0.738,0,6.0
210,6109.0,-37.779536,144.845729,12 Staughton Street,4100000.0,house,2012.0,3.0,1.0,2.0,SUNSHINE,hospital_174,1.18,S_080,1.136,SC_102,1.114,20021,1.511,0,25.733
211,41427.0,-37.734892,145.082212,10 Sylvia Street,7182000.0,house,2012.0,3.0,1.0,1.0,VIEWBANK,hospital_066,2.893,S_100,2.961,SC_017,2.617,19983,1.517,0,31.0
212,1066.0,-37.797959,144.884381,454 Barkly Street,7200000.0,house,2012.0,2.0,1.0,2.0,FOOTSCRAY,hospital_056,0.561,S_201,1.238,SC_043,2.068,20023,0.437,0,19.75
213,58095.0,-37.812084,145.159317,4 Maple Street,11760000.0,house,2009.0,3.0,2.0,1.0,BLACKBURN,hospital_060,2.341,S_202,1.986,SC_002,1.342,19898,1.208,0,35.04
214,43596.0,-37.708888,145.081529,20 Morwell Avenue,15113000.0,house,2013.0,3.0,1.0,1.0,WATSONIA,hospital_075,2.184,S_020,1.698,SC_017,5.342,19984,0.305,0,34.091
215,19212.0,-37.686305,144.922413,8 Ortolan Avenue,5865000.0,house,2015.0,3.0,1.0,2.0,BROADMEADOWS,hospital_104,3.968,S_153,0.917,SC_059,3.307,20030,0.438,0,36.833
216,68572.0,-37.8575781,145.0188429,50 Armadale Street,22110000.0,house,2013.0,2.0,2.0,2.0,ARMADALE,hospital_132,0.956,S_235,0.932,SC_038,2.11,19945,0.132,0,23.7
217,6530.0,-37.79968,144.824177,28 Boreham Street,3850000.0,house,2013.0,3.0,1.0,0.0,SUNSHINE,hospital_174,2.555,S_130,1.61,SC_102,2.101,20021,1.458,0,25.733
218,43272.0,-37.724688,145.100226,7 Willaura Place,11152000.0,house,2014.0,3.0,2.0,2.0,YALLAMBIE,hospital_075,2.233,S_020,2.226,SC_017,4.444,19984,2.105,0,34.091
219,51037.0,-37.779841,145.107722,21 Curnola Court,7048000.0,house,2014.0,3.0,1.0,2.0,DONCASTER,hospital_194,0.979,S_046,0.89,SC_091,1.798,19896,4.411,0,33.778
220,1214.0,-37.80200958,144.9037781,58 Cowper Street,5786000.0,house,2009.0,2.0,1.0,0.0,FOOTSCRAY,hospital_003,1.687,S_201,0.526,SC_011,2.441,20025,0.115,0,14.111
221,95998.0,-37.91981125,145.0473785,588 Centre Road,5970000.0,house,2006.0,3.0,1.0,1.0,BENTLEIGH,hospital_159,1.738,S_107,0.464,SC_046,2.331,19939,0.95,0,38.778
222,26632.0,-37.589726,144.924553,36 Banbury Crescent,4470000.0,house,2011.0,3.0,1.0,1.0,CRAIGIEBURN,hospital_104,6.797,S_178,0.96,SC_016,1.009,40221,2.133,0,45.889
223,30655.0,-37.75923157,144.9901581,122 Shaftesbury  Pde,7910000.0,house,2008.0,3.0,1.0,0.0,THORNBURY,hospital_035,1.61,S_105,1.494,SC_103,2.421,20015,0.814,0,21.182
224,24773.0,-37.678134,144.962266,5 Fern Court,5760000.0,house,2013.0,3.0,1.0,3.0,CAMPBELLFIELD,hospital_104,4.788,S_161,1.317,SC_072,4.663,19960,1.916,0,39.0
225,18448.0,-37.667753,144.936182,21 Kaniva Street,4571000.0,house,2013.0,4.0,1.0,0.0,DALLAS,hospital_104,2.353,S_153,1.721,SC_072,2.257,19960,0.949,0,39.0
226,59857.0,-37.827301,145.19961,32A Orient Avenue,8960000.0,house,2015.0,2.0,1.0,1.0,MITCHAM,hospital_010,1.937,S_202,2.091,SC_088,1.973,19900,1.233,0,39.905
227,28498.0,-37.797168,144.992208,139 Hotham Street,5304000.0,house,2012.0,2.0,1.0,0.0,COLLINGWOOD,hospital_170,1.603,S_060,0.922,SC_008,2.558,19975,0.297,0,10.867
228,23087.0,-37.737825,144.959514,7 Fraser Street,11116000.0,house,2014.0,3.0,1.0,2.0,COBURG,hospital_084,1.814,S_172,0.66,SC_030,1.023,19964,0.561,0,30.0
229,46966.0,-37.714861,145.140147,29 Silver  Street,5786000.0,house,2014.0,3.0,1.0,3.0,ELTHAM,hospital_075,3.207,S_194,1.572,SC_051,4.899,19987,0.691,0,44.333
230,731.0,-37.78889084,144.8892365,26\/26 Park Street,8925000.0,house,2009.0,2.0,2.0,2.0,FOOTSCRAY,hospital_003,0.372,S_201,1.529,SC_085,1.72,20023,1.479,0,19.75
231,2991.0,-37.813854,144.886599,19 Alice Street,7630000.0,house,2014.0,2.0,1.0,2.0,YARRAVILLE,hospital_056,2.307,S_201,1.771,SC_043,3.15,19996,0.368,0,15.3
232,7764.0,-37.782718,144.807674,19 Suspension Street,2520000.0,house,2013.0,3.0,1.0,1.0,ARDEER,hospital_174,2.257,S_130,1.662,SC_102,2.279,20004,1.601,0,28.0
233,21132.0,-37.775976,144.952654,363 Brunswick Road,7040000.0,house,2011.0,3.0,1.0,2.0,BRUNSWICK,hospital_102,0.832,S_138,0.853,SC_011,3.291,19969,0.545,0,20.0
234,62259.0,-37.778109,145.248502,7 Warrangum Place,4352000.0,house,2016.0,4.0,2.0,2.0,WARRANWOOD,hospital_164,3.359,S_157,2.203,SC_022,3.835,19878,3.42,0,51.25
235,37958.0,-37.777073,145.030873,12 Kelvin Road,18900000.0,house,2014.0,3.0,1.0,0.0,ALPHINGTON,hospital_029,1.509,S_219,1.37,SC_001,1.401,19931,0.151,0,20.083
236,63131.0,-37.836645,145.237847,9 Blenheim Street,12944000.0,house,2015.0,3.0,2.0,1.0,HEATHMONT,hospital_179,1.689,S_139,2.648,SC_032,2.776,19871,1.098,0,46.0
237,57288.0,-37.81886292,145.0770416,39 Hopetoun Avenue,23000000.0,house,2009.0,5.0,3.0,2.0,CANTERBURY,hospital_064,2.769,S_160,1.873,SC_099,1.779,19893,0.726,0,28.778
238,84471.0,-37.871688,144.990595,1 Bowen Street,15680000.0,house,2013.0,3.0,2.0,2.0,BALACLAVA,hospital_087,1.065,S_133,0.257,SC_015,0.93,19956,0.355,0,13.0
239,52051.0,-37.8226108,145.0085799,10 Boland Street,10300000.0,house,2012.0,4.0,1.0,2.0,RICHMOND,hospital_122,0.523,S_076,1.845,SC_038,1.999,19906,0.558,0,12.75
240,89732.0,-37.968372,145.041437,1 Beverley Street,17510000.0,house,2012.0,3.0,3.0,2.0,CHELTENHAM,hospital_055,1.593,S_023,1.605,SC_079,2.142,19866,1.167,0,37.353
241,19385.0,-37.662779,144.934592,28 GUILDFORD AVENUE,2148000.0,house,2012.0,3.0,1.0,2.0,COOLAROO,hospital_104,1.836,S_153,2.051,SC_072,1.727,44817,0.778,0,39.9
242,368.0,-37.80437088,144.8951416,15 Bute Street,6768000.0,house,2007.0,3.0,3.0,2.0,SEDDON,hospital_003,1.451,S_201,0.476,SC_011,3.067,20024,0.384,0,17.75
243,29505.0,-37.772376,145.012782,16 Boothby Street,14840000.0,house,2010.0,3.0,1.0,2.0,NORTHCOTE,hospital_035,1.14,S_105,2.505,SC_001,2.6,19930,0.839,0,18.083
244,76062.0,-37.902311,145.100879,3\/21 John Street,5895000.0,house,2016.0,2.0,1.0,1.0,OAKLEIGH,hospital_166,0.562,S_026,2.225,SC_087,2.294,19916,0.978,0,36.2
245,28793.0,-37.8026619,144.9997864,121 Yarra Street,2310000.0,house,2008.0,2.0,2.0,1.0,ABBOTSFORD,hospital_134,0.995,S_076,0.857,SC_068,2.782,19976,0.57,0,9.812
246,74089.0,-37.85511017,145.2972565,90 Albert Avenue,3040000.0,house,2009.0,2.0,1.0,1.0,BORONIA,hospital_049,1.526,S_146,1.252,SC_049,4.48,19869,1.278,0,53.143
247,8420.0,-37.7489624,144.7790833,31 Moorland Road,4650000.0,house,2009.0,3.0,2.0,2.0,CAIRNLEA,hospital_057,3.371,S_152,0.483,SC_107,3.468,20002,1.901,0,33.0
248,59582.0,-37.8283,145.190366,2 Ventnor Street,12835000.0,house,2014.0,2.0,1.0,1.0,MITCHAM,hospital_010,2.014,S_202,1.336,SC_088,1.378,19900,1.154,0,39.905
249,57393.0,-37.825873,145.078884,67 Maling Road,24650000.0,house,2012.0,4.0,2.0,1.0,CANTERBURY,hospital_168,3.072,S_160,1.23,SC_099,1.841,19893,0.257,0,28.778
250,13660.0,-37.756971,144.909088,10 Clarinda Road,9450000.0,house,2015.0,4.0,2.0,1.0,ESSENDON,hospital_128,1.212,S_197,1.391,SC_085,2.526,20037,0.635,0,20.857
251,31527.0,-37.760116,144.987382,89 Leinster Grove,11984000.0,house,2013.0,3.0,1.0,2.0,THORNBURY,hospital_144,1.43,S_105,1.749,SC_103,2.621,20015,0.96,0,21.182
252,59740.0,-37.809661,145.199525,27 Dawe Rd,6000000.0,house,2013.0,3.0,1.0,2.0,MITCHAM,hospital_010,0.485,S_040,2.583,SC_088,2.058,19900,1.142,0,39.905
253,30872.0,-37.75585,144.985792,182 Smith Street,9559000.0,house,2016.0,2.0,1.0,1.0,THORNBURY,hospital_144,1.234,S_105,1.658,SC_103,2.302,20014,1.128,0,23.182
254,83911.0,-37.853481,144.995283,35 Earl Street,13260000.0,house,2011.0,2.0,1.0,0.0,WINDSOR,hospital_012,0.332,S_115,1.066,SC_066,0.705,19957,0.404,0,11.0
255,86723.0,-37.911187,145.002457,4\/58 William Street,16800000.0,house,2014.0,4.0,3.0,2.0,BRIGHTON,hospital_156,0.96,S_151,0.594,SC_046,4.457,19951,0.697,0,22.083
256,28718.0,-37.798451,144.988333,84 Sackville Street,8230000.0,house,2015.0,3.0,1.0,0.0,COLLINGWOOD,hospital_178,1.29,S_060,0.559,SC_008,2.207,19975,0.544,0,10.867
257,10367.0,-37.790731,144.924716,3 Rigby Lane,7020000.0,house,2014.0,2.0,2.0,1.0,KENSINGTON,hospital_114,0.657,S_086,0.484,SC_011,1.197,20040,0.533,0,14.857
258,34238.0,-37.697794,145.023398,20 Elinda Place,4236000.0,house,2010.0,3.0,1.0,1.0,RESERVOIR,hospital_025,2.755,S_155,2.773,SC_047,4.578,20008,1.065,0,36.3
259,49280.0,-37.813297,145.076781,24 Jersey Street,5478000.0,house,2010.0,3.0,2.0,2.0,BALWYN,hospital_064,2.556,S_113,2.374,SC_099,2.056,19893,1.305,0,28.778
260,87926.0,-37.944699,145.019698,7 Valerian Street,7155000.0,house,2011.0,2.0,1.0,0.0,HAMPTON,hospital_036,1.426,S_214,0.228,SC_046,1.736,19948,1.469,0,29.091
261,84118.0,-37.85183334,144.9867554,50 Andrew Street,8280000.0,house,2009.0,3.0,1.0,1.0,WINDSOR,hospital_155,0.653,S_115,1.681,SC_066,0.784,19958,0.375,0,9.0
262,58654.0,-37.830105,145.175454,1A Gee Court,8515000.0,house,2015.0,2.0,2.0,1.0,NUNAWADING,hospital_060,1.733,S_202,0.693,SC_002,1.245,19899,1.059,0,36.905
263,20391.0,-37.77471542,144.9675751,110 Edward Street,11984000.0,house,2008.0,4.0,1.0,2.0,BRUNSWICK,hospital_024,1.971,S_138,0.493,SC_008,4.138,19969,0.78,0,20.0
264,74872.0,-37.889722,145.072151,24 Omama Road,9000000.0,house,2012.0,3.0,1.0,1.0,MURRUMBEENA,hospital_108,2.708,S_167,0.842,SC_087,0.842,19919,0.423,0,30.238
265,88722.0,-37.951519,145.028622,27 Highland Avenue,8160000.0,house,2012.0,2.0,1.0,2.0,HIGHETT,hospital_058,1.406,S_214,0.887,SC_079,1.125,19872,1.213,0,42.889
266,31237.0,-37.757137,144.997004,40 Smith Street,6525000.0,house,2011.0,2.0,1.0,1.0,THORNBURY,hospital_035,1.15,S_105,0.892,SC_103,2.002,20014,0.27,0,23.182
267,47216.0,-37.695088,145.157718,46 Dandallo Drive,8983000.0,house,2013.0,5.0,2.0,2.0,ELTHAM,hospital_075,4.702,S_194,2.217,SC_051,2.391,19987,2.232,0,44.333
268,56316.0,-37.850055,145.124147,2 Burn Nar Look Drive,11298000.0,house,2015.0,3.0,2.0,1.0,BURWOOD,hospital_047,1.153,S_097,0.95,SC_037,3.455,19875,2.826,0,30.0
269,93198.0,-37.98817825,145.0952911,30 Rivette Street,6370000.0,house,2009.0,5.0,2.0,2.0,MORDIALLOC,hospital_001,1.989,S_003,1.654,SC_003,1.975,19864,1.751,0,41.688
270,331.0,-37.803749,144.890779,14  Alexander Street,8500000.0,house,2014.0,3.0,2.0,0.0,SEDDON,hospital_056,1.249,S_201,0.718,SC_043,2.809,20024,0.151,0,17.75
271,19637.0,-37.677577,144.894273,2\/30 Pascoe Street,7920000.0,house,2014.0,3.0,2.0,2.0,WESTMEADOWS,hospital_104,3.776,S_153,2.413,SC_059,1.441,20030,2.314,0,36.833
272,76864.0,-37.910484,145.124909,46 Koonawarra Street,7900000.0,house,2010.0,5.0,2.0,2.0,CLAYTON,hospital_065,0.921,S_169,1.807,SC_087,4.529,19915,1.627,0,39.211
